行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000070,萬年蚵仔煎(佳味香小吃店),A-200124273-00001-9,臺北市萬華區西寧南路70號B1之22號,優
63000020,涮乃葉_遠百信義A13,A-127766105-00072-1,臺北市信義區松仁路58號7樓,優
63000020,月月泰信義遠百店,A-112875098-00007-5,臺北市信義區松仁路58號14樓,優
63000020,筷炒KUAICHAO_遠百信義A13,A-112943650-00004-2,臺北市信義區松仁路58號14樓,優
63000020,奎士咖啡_遠百信義A13,A-183097938-00005-0,臺北市信義區松仁路58號4樓,優
63000020,貓樂貓咖啡_遠百信義A13,A-200192803-00002-4,臺北市信義區松仁路58號7樓,優
63000020,明水然樂遠百信義營業所,A-183053426-00088-5,臺北市信義區松仁路58號14樓,優
63000050,路易莎_南昌直營門市,A-124693586-00379-0,臺北市中正區南昌路1段123號1樓,優
63000050,路易莎_南海門市,A-124693586-00305-9,臺北市中正區南海路36號,優
63000050,路易莎_信陽直營門市,A-124693586-00279-9,臺北市中正區信陽街5號之2,優
63000050,路易莎_羅斯和平門市,A-124693586-00707-5,臺北市中正區羅斯福路2段56號1樓+B1,優
63000050,路易莎_新光保險小舖店,A-124693586-00350-9,臺北市中正區忠孝西路1段50號一樓,優
63000050,路易莎_Y17門市,A-124693586-00700-8,臺北市中正區仁愛路1段17號一樓,優
63000050,路易莎_忠孝善島寺門市,A-124693586-00615-3,臺北市中正區忠孝東路1段148號,優
63000020,想想咖哩_台北信義新天地A11,A-142759027-00019-4,臺北市信義區松壽路11號B2,優
63000020,滿粥穗_台北信義新天地A11,A-172930270-00003-1,臺北市信義區松壽路11號B2,優
63000020,岩說_台北信義新天地A11,A-180617317-00043-8,臺北市信義區松壽路11號B2,優
63000020,長田本庄軒_台北信義新天地A11,A-153919541-00069-0,臺北市信義區松壽路11號B2,優
63000020,咿啵呦_台北信義新天地A11,F-200230107-00000-7,臺北市信義區松壽路11號,優
63000020,漾紅花鐵板燒_台北信義新天地A11,A-200000459-00002-9,臺北市信義區松壽路11號B2,優
63000020,成都滿庭芳_台北信義新天地A11,A-193640516-00001-3,臺北市信義區松壽路11號B2,優
63000020,炸綺來_台北信義新天地A11,A-190088049-00049-9,臺北市信義區松壽路11號B2,優
63000020,欣葉御弁當_台北信義新天地A11,A-112107610-00037-6,臺北市信義區松壽路11號B2,優
63000020,三一冰淇淋_台北信義新天地A11,A-142980364-00026-2,臺北市信義區松壽路11號B2,優
63000020,扶旺號_台北信義新天地A11,A-124959277-00006-9,臺北市信義區松壽路11號B2,優
63000080,Shou Shou 惜惜咖啡,A-200177583-00001-1,臺北市文山區秀明路2段112巷19號,優
63000070,築間麻辣火鍋_台北西門町店,A-183293333-00186-7,臺北市萬華區中華路1段88號3樓,優
63000110,佳香企業社 (中國文化大學),A-200127979-00000-4,臺北市士林區華岡路55號臺北市大忠館1F,優
63000110,班長海苔飯捲店 (中國文化大學),A-200121024-00001-0,臺北市士林區華岡路55號臺北市大忠館2F,優
63000110,娃子複合式餐飲 (中國文化大學),A-200005396-00001-3,臺北市士林區華岡路55號臺北市大忠館2F,優
63000110,咕小弟之屋 (中國文化大學),A-200007731-00001-8,臺北市士林區華岡路55號臺北市大忠館2F,優
63000060,路易莎_中山承德直營門市,A-124693586-00273-3,臺北市大同區南京西路65號,優
63000110,路易莎_英業達總部門市,A-124693586-00687-2,臺北市士林區承德路4段166號1樓,優
63000110,路易莎_德行西店,A-124693586-00338-5,臺北市士林區德行西路36號1樓,優
63000110,路易莎_天母忠誠門市,A-124693586-00414-0,臺北市士林區天母東路67之1號,優
63000110,路易莎_天母門市,A-124693586-00655-7,臺北市士林區中山北路7段141巷2號,優
63000050,烏弄 UNOCHA,A-188285023-00001-5,臺北市中正區羅斯福路4段90巷2之1號,優
63000070,鑫蒙牛股份有限公司(小蒙牛西門店),A-183367242-00017-1,臺北市萬華區中華路1段152號3樓,優
63000040,Moment cafe & Bakery-台北美福大飯店,A-124552087-00001-2,臺北市中山區樂群二路55號1樓,優
63000070,鼎上麻油雞,A-200173141-00001-7,臺北市萬華區中華路1段144號之11,優
63000050,幸福時光廚房-微風台大醫院,F-202265604-00000-9,臺北市中正區中山南路7號B1,優
63000050,墨洋拉麵,A-176381893-00001-4,臺北市中正區羅斯福路4段136巷10號,優
63000050,"新卡莎素食西餐廳
",A-200109924-00001-5,臺北市中正區羅斯福路4段52巷1號1樓,優
63000050,發發公館牧場(陌生人商行),A-188372976-00001-9,臺北市中正區汀州路3段164號1樓,優
63000050,公館清蒸肉圓,A-200147761-00001-6,臺北市中正區汀州路3段150號1樓旁,優
63000050,轉轉發現義大利麵,A-200150685-00002-6,臺北市中正區汀州路3段140號,優
63000050,墾丁蛋蛋ㄉㄨㄞ奶,A-200112010-00001-5,臺北市中正區汀州路3段165號,優
63000050,丼壽司,A-176423182-00001-2,臺北市中正區汀州路3段165號1樓,優
63000050,胖老爹台大公館店,A-200145006-00001-6,臺北市中正區汀州路3段167號1樓,優
63000110,旭集_天母店,A-179955280-00207-2,臺北市士林區忠誠路2段55號5樓,優
63000120,築間_北投立功店,A-183293333-00188-9,臺北市北投區立功街21號1樓,優
63000070,亞尼克 台北西門店,A-180609267-00045-5,臺北市萬華區成都路18號,優
63000050,小飯館兒貳零貳餐坊,A-178368832-00002-5,臺北市中正區汀州路3段202號,優
63000050,有飲創意飲品有限公司,A-191017162-00001-6,臺北市中正區汀州路3段221號,優
63000050,容城麻辣火鍋店,A-278967222-00001-3,臺北市中正區汀州路3段231號1樓,優
63000050,嘉義雞肉飯,A-200053398-00001-8,臺北市中正區汀州路3段233號,優
63000050,狗一下居酒食堂,A-142840033-00001-3,臺北市中正區汀州路3段271號1樓,優
63000030,柒食貳,A-200131995-00001-8,臺北市大安區溫州街72號1樓,優
63000030,達文西咖啡,A-153325745-00001-3,臺北市大安區溫州街58巷2號1樓,優
63000030,璞豆咖啡(璞豆院餐飲有限公司),A-143396609-00001-9,臺北市大安區溫州街58巷2號1樓,優
63000030,MARYJANE PIZZA,A-153756315-00001-4,臺北市大安區溫州街89號,優
63000030,好處餐酒館,A-152592722-00000-2,臺北市大安區羅斯福路3段283巷14弄30號,優
63000030,俄羅斯城堡,A-125671602-00001-8,臺北市大安區羅斯福路3段333巷14號1樓,優
63000030,福樂素食,A-200175382-00001-6,臺北市大安區羅斯福路3段333巷20號,優
63000030,八方雲集餐飲股份有限公司(台大直營店),A-154036645-00008-9,臺北市大安區羅斯福路3段333巷9號1樓,優
63000050,何家甜品鋪(公館汀州),A-200222514-00001-6,臺北市中正區汀州路3段124號,優
63000050,源士林粥品,A-200112955-00001-3,臺北市中正區汀州路3段134號,優
63000050,龜記茗品,A-166641441-00093-2,臺北市中正區汀州路3段174之1號,優
63000050,法點法食,A-200192388-00001-1,臺北市中正區汀州路3段210號,優
63000050,麥味登_北市台大店(福康事業有限公司),A-180656747-00001-2,臺北市中正區羅斯福路4段118號1樓,優
63000050,鮮奶饅頭店,A-200113228-00002-8,臺北市中正區羅斯福路4段24巷10號,優
63000050,十二巷拉麵,A-200116752-00001-2,臺北市中正區羅斯福路4段12巷1號,優
63000050,山嵐,A-143948384-00002-3,臺北市中正區羅斯福路4段136巷1弄13號,優
63000020,日出茶太_信義威秀店,A-180671769-00024-8,臺北市信義區松壽路20號2樓,優
63000020,大心_信義威秀店,A-124703944-00001-2,臺北市信義區松壽路20號,優
63000020,Häagen-Dazs_信義威秀店,A-186384960-00064-2,臺北市信義區松壽路20號2樓,優
63000020,點點心_信義形象店,A-142634580-00001-1,臺北市信義區忠孝東路5段68號B1樓,優
63000040,八方雲集_林森北店,A-154036645-00035-9,臺北市中山區林森北路271號1樓,優
63000030,一之軒-忠孝敦化店,A-122751743-00094-2,臺北市大安區敦化南路1段197號,優
63000090,燒肉同話台北南港店,A-153830589-00034-6,臺北市南港區忠孝東路7段369號C棟9樓(C0209櫃),優
63000040,黑毛屋_大直忠泰店,A-170443909-00116-2,臺北市中山區樂群三路200號5樓(5-04),優
63000040,老乾杯_大直忠泰店,A-170443909-00117-3,臺北市中山區樂群三路200號5樓(5-05),優
63000030,路易莎_仁愛明曜門市,A-124693586-00614-2,臺北市大安區仁愛路4段151巷25號,優
63000070,八方雲集萬華漢口店,A-154036645-00015-7,臺北市萬華區漢口街2段56號,優
63000030,八方雲集 忠孝敦化店,A-154036645-00072-0,臺北市大安區忠孝東路4段223巷43號,優
63000030,八方雲集 光復二店,A-170472679-00111-3,臺北市大安區光復南路404號(靠仁愛路),優
63000100,STARBUCKS COFFEE_瑞洲門市,A-116097091-02601-0,臺北市內湖區瑞光路583巷28號,優
63000070,QBurger 萬華康定店,A-193671209-00001-6,臺北市萬華區青年路47號,優
63000070,八方雲集青年店,A-170472679-00192-2,臺北市萬華區青年路50號,優
63000030,一風堂_SOGO復興館,A-153697365-00029-3,臺北市大安區忠孝東路3段300號B2,優
63000030,日本橋海鮮丼辻半_SOGO復興館,A-154889524-00016-0,臺北市大安區忠孝東路3段300號B2,優
63000020,Inari Izakaya 新光三越信義新天地A9,A-193498481-00000-4,臺北市信義區松壽路9號6樓,優
63000020,初魚鐵板燒 新光三越信義新天地A9,A-190323071-00006-9,臺北市信義區松壽路9號6樓,優
63000030,別味韓食館_SOGO復興館,A-153717587-00011-3,臺北市大安區忠孝東路3段300號B2,優
63000020,兩班家 新光三越信義新天地A9,A-127332404-00001-4,臺北市信義區松壽路9號6樓,優
63000020,初魚鮨 新光三越信義新天地A9,A-190323071-00005-8,臺北市信義區松壽路9號7樓,優
63000020,瓦城 新光三越信義新天地A9,A-112868575-00001-1,臺北市信義區松壽路9號7樓,優
63000070,雅香自助火鍋城  ,A-200080205-00001-5,臺北市萬華區成都路159號1樓,優
63000070,刁民酸菜魚西門中華店,A-193508988-00001-9,臺北市萬華區中華路1段88號1樓，2樓,優
63000070,inn cafe 西門店,A-154183195-00001-5,臺北市萬華區成都路27巷8號,優
63000070,一級排骨,A-200110301-00001-6,臺北市萬華區成都路27巷11號B1,優
63000070,千暉鵝肉店,A-200193137-00001-4,臺北市萬華區成都路27巷27號1樓,優
63000070,維記茶餐廳,A-200233398-00001-8,臺北市萬華區成都路27巷19號,優
63000070,瓦崎燒烤火鍋 ,A-128854963-00002-5,臺北市萬華區成都路17號2樓 ,優
63000070,佐藤咖哩西門店,A-200195457-00001-1,臺北市萬華區成都路27巷15號,良
63000030,晨間廚房_大安教育店,A-128890222-01608-6,臺北市大安區和平東路2段 311巷38號,優
63000020,晨間廚房_信義莊敬店,A-128890222-01569-2,臺北市信義區莊敬路357號,優
63000050,晨間廚房_中正台大店,A-128890222-01586-1,臺北市中正區羅斯福路3段244巷14號,優
63000050,水源婚宴會館,A-129074114-00000-6,臺北市中正區思源街16號2樓,優
63000020,輪輪1976和食茶酒駅_台北信義新天地A11,A-190596656-00001-5,臺北市信義區松壽路11號3樓,優
63000020,KIEHL'S CAFÉ_台北信義新天地A11,A-123991432-00001-2,臺北市信義區松壽路11號1F,優
63000020,MIACUCINA_台北信義新天地A11,A-142826031-00001-5,臺北市信義區松壽路11號2樓,優
63000040,賣灶_新光三越南西店一館,A-150848993-00003-7,臺北市中山區南京西路12號B2,優
63000040,漾紅花_新光三越南西店三館,A-200000459-00009-6,臺北市中山區南京西路15號B1,優
63000040,良良海南雞_新光三越南西店三館,A-194267240-00001-3,臺北市中山區南京西路15號B1,優
63000040,箱根高綿豆腐_新光三越南西店三館,A-153263656-00004-8,臺北市中山區南京西路15號B1,優
63000040,次男燒肉_新光三越南西店三館,A-200251197-00001-5,臺北市中山區南京西路15號地下1樓,優
63000040,岩說_新光三越南西店三館,A-180617317-00049-4,臺北市中山區南京西路15號B1 ,優
63000040,新巴黎香草麻辣滷味_新光三越南西店三館,A-126759577-00005-1,臺北市中山區南京西路15號B1,優
63000020,四川吳抄手_遠百信義A13,A-182869892-00001-1,臺北市信義區松仁路58號4樓,優
63000020,忠青商行_遠百信義A13,A-142634580-00026-8,臺北市信義區松仁路58號4樓,優
63000020,朱記_遠百信義A13,A-153095716-00057-6,臺北市信義區松仁路58號4樓,優
63000020,雞二哥A13遠百店,A-190199988-00003-4,臺北市信義區松仁路58號4樓,優
63000020,偷飯賊_遠百信義A13,A-127332404-00015-9,臺北市信義區松仁路58號4樓,優
63000020,1010湘食堂信義遠百店,A-124707961-00006-0,臺北市信義區松仁路58號4樓,優
63000020,翟九_遠百信義A13,A-200134404-00003-8,臺北市信義區松仁路58號4樓,優
63000020,香米泰式餐廳_遠百信義A13,A-124563937-00001-8,臺北市信義區松仁路58號4樓,優
63000070,檸厚 西門店,A-202257203-00001-1,臺北市萬華區中華路1段144號之13,優
63000070,三吉外賣店,A-103014703-00003-9,臺北市萬華區武昌街2段85號之7,優
63000070,妳有咖啡 neo_coffee,A-200136234-00001-9,臺北市萬華區武昌街2段83之9號2樓,優
63000070,金滿園排骨,A-181609069-00002-9,臺北市萬華區武昌街2段82巷3弄1號1樓,優
63000070,新千葉火鍋西門店(名亨公司),A-154241548-00037-1,臺北市萬華區峨嵋街52號7樓,優
63000070,湖南飲食棧,A-200138007-00001-9,臺北市萬華區成都路95號1樓,優
63000070,師園鹽酥雞,A-175182306-00001-1,臺北市萬華區成都路28號,優
63000010,路易莎_松山生活運動門市,A-124693586-00638-8,臺北市松山區市民大道6段131號,優
63000040,路易莎_樂群直營店,A-124693586-00225-0,臺北市中山區樂群二路150號,優
63000010,真心台菜_微風廣場,A-143941191-00003-3,臺北市松山區復興南路1段39號G樓,優
63000010,香茅廚_微風廣場,A-143941191-00001-1,臺北市松山區復興南路1段39號G樓,優
63000010,Ivy Garden_微風廣場,A-170385252-00011-2,臺北市松山區復興南路1段39號7樓,優
63000010,Rosmarino_微風廣場,A-170385252-00006-6,臺北市松山區復興南路1段39號G樓,優
63000010,Ten Thousand_微風廣場,A-190669088-00003-7,臺北市松山區復興南路1段39號G樓,優
63000010,鬍子茶_微風廣場,A-190624647-00006-2,臺北市松山區復興南路1段39號G樓,優
63000010,Poddock_微風廣場,A-170385252-00015-6,臺北市松山區復興南路1段39號2樓,優
63000050,窖父,A-200174781-00001-8,臺北市中正區羅斯福路4段24巷13號,優
63000050,頂呱呱_公館店,A-124338849-00001-0,臺北市中正區羅斯福路4段134號1樓,優
63000020,涓豆腐-微風南山店,A-128841757-00116-8,臺北市信義區松智路17號5樓,優
63000020,齊媽媽雞湯麵,A-200247422-00003-3,臺北市信義區松智路17號B2,優
63000020,因果茶,A-185024221-00001-3,臺北市信義區松智路17號B2,優
63000110,瓦城泰國料理_新光三越天母店,A-128840027-00004-3,臺北市士林區天母東路68號7樓,優
63000110,Kanpai classic 天母店,A-170443909-00108-3,臺北市士林區忠誠路2段200號2樓,優
63000020,聖巴黎焦糖滷味_CITYLINK松山,A-153202568-00008-7,臺北市信義區松山路11號(松山火車站),優
63000110,初魚鮨-新光三越台北天母店,A-190323071-00017-1,臺北市士林區天母東路68號7樓,優
63000110,牛魔王天母店,A-200144237-00000-0,臺北市士林區忠誠路2段200號7樓,優
63000110,31冰淇淋天母店,A-142980364-00027-3,臺北市士林區忠誠路2段200號3樓,優
63000110,季樂和牛鐵板燒,A-192605625-00003-6,臺北市士林區忠誠路2段200號3F,優
63000080,八方雲集_文山福興店,A-170472679-00154-0,臺北市文山區福興路50號,優
63000030,STARBUCKS COFFEE_古亭門市,A-116097091-02603-2,臺北市大安區羅斯福路2段109號,優
63000050,甘蔗媽媽 台北公館店,A-172928788-00001-0,臺北市中正區汀州路3段130號1樓,優
63000030,豪香熱炒台大店,A-200133485-00001-4,臺北市大安區羅斯福路3段333巷7號1樓,優
63000030,小飯廳,A-200195406-00001-5,臺北市大安區羅斯福路3段333巷6號1樓,優
63000100,路易莎_內湖文湖門市,A-124693586-00491-5,臺北市內湖區文湖街37號,優
63000090,路易莎_南港蔦屋門市,A-124693586-00541-1,臺北市南港區忠孝東路7段369號2樓(南港CITYLINK A棟),優
63000090,路易莎_南港中信門市,A-124693586-00540-0,臺北市南港區經貿二路186號b棟 3樓,優
63000100,路易莎_葫洲成功門市,A-124693586-00464-5,臺北市內湖區成功路5段466號1樓、462號2樓,優
63000100,天天烤肉飯餐館(德明財經科技大學),A-200137464-00000-4,臺北市內湖區環山路1段56號,優
63000120,禾豐烘焙坊_城市廚房,A-200204950-00000-9,臺北市北投區學園路2號,優
63000120,禾豐烘焙坊_財經早餐,A-200204950-00001-0,臺北市北投區學園路2號,優
63000010,Maison Kayser_微風廣場,A-124309936-00002-6,臺北市松山區復興南路1段39號B2,優
63000010,Trine&Zen_微風廣場,A-170385252-00001-1,臺北市松山區復興南路1段39號B2,優
63000010,美珍香_微風廣場,A-200024630-00029-5,臺北市松山區復興南路1段39號B1,優
63000010,達橙生活館_微風廣場,A-124961837-00003-1,臺北市松山區復興南路1段39號B1,優
63000010,開飯川食堂_微風廣場,A-179955280-00253-3,臺北市松山區復興南路1段39號B1,優
63000010,IKIGAI燒肉_微風廣場,A-153089762-00100-9,臺北市松山區復興南路1段39號B1,優
63000010,北村豆腐家_微風廣場,A-128841757-00126-9,臺北市松山區復興南路1段39號B1,優
63000010,和砌鐵板燒_微風廣場,A-166260097-00002-6,臺北市松山區復興南路1段39號B1,優
63000010,姥姥酸菜魚_微風廣場,A-193775794-00003-2,臺北市松山區復興南路1段39號B1,優
63000020,小樽珈琲店_微風信義店,A-202268067-00001-1,臺北市信義區忠孝東路5段68號4樓,優
63000020,Sea to Sky_微風信義店,A-183408898-00001-7,臺北市信義區忠孝東路5段68號47F,優
63000020,日本橋海鮮丼辻半_微風信義店,A-154889524-00006-9,臺北市信義區忠孝東路5段68號B1,優
63000020,心潮飯店_微風信義店,A-185121878-00001-9,臺北市信義區忠孝東路5段68號2樓,優
63000020,永心鳳茶_微風信義店,A-124986112-00003-4,臺北市信義區忠孝東路5段68號3樓,優
63000020,S&W Butcher’s Shop_微風信義店,A-189139323-00002-8,臺北市信義區忠孝東路5段68號4樓,優
63000020,K-plan韓金筷馬鈴薯排骨湯 微風信義店,A-193742871-00000-9,臺北市信義區忠孝東路5段68號4樓,優
63000020,Tsukumi_微風信義店,A-128210689-00005-9,臺北市信義區忠孝東路5段68號4樓,優
63000020,犇鐵板燒_微風信義店,A-125121282-00003-4,臺北市信義區忠孝東路5段68號4樓,優
63000020,稻舍食館_微風信義店,A-153928128-00004-0,臺北市信義區忠孝東路5段68號4樓,優
63000020,煳同燒肉夜食_胡同燒肉13號店,A-153352952-00052-9,臺北市信義區忠孝東路5段68號4樓,優
63000020,莫爾頓牛排 微風信義店,A-124794780-00001-0,臺北市信義區忠孝東路5段68號45樓,優
63000020,明水然·樂_信義松菸店,A-183053426-00061-6,臺北市信義區忠孝東路4段553巷6弄16號,優
63000060,Semeur聖娜_圓山門市,A-170790935-00081-7,臺北市大同區酒泉街九之一號,優
63000050,東石小館(韓熙恩無人拉麵店),A-124344217-00001-6,臺北市中正區汀州路3段168號1樓,優
63000050,夢駝鈴風味坊,A-101494522-00001-6,臺北市中正區汀州路3段108號,良
63000040,一之鄉_中山店,A-114004175-00036-9,臺北市中山區中山北路3段1號,優
63000110,頤園護理之家,A-202275158-00000-9,臺北市士林區重慶北路4段138.140.142號,優
63000050,哈肯舖_台電大樓門市,A-129036421-00029-6,臺北市中正區羅斯福路3段126之5號B1,優
63000050,哈肯舖_北車一門市,A-129036421-00025-2,臺北市中正區忠孝西路1段49號B1,優
63000030,哈肯舖_信義門市,A-129036421-00004-9,臺北市大安區信義路4段265巷18號,優
63000040,雞湯大叔_民生店,A-183589309-00001-4,臺北市中山區民生東路2段131號,優
63000040,一之鄉_南京店,A-114004175-00034-7,臺北市中山區南京東路3段119號,優
63000080,臺北市立萬芳醫院委託臺北醫學院辦理護理之家,A-197992625-00000-7,臺北市文山區興隆路3段111號(B1營養室),優
63000030,一之鄉仁愛店,A-114004175-00002-2,臺北市大安區仁愛路4段405號,優
63000030,哈肯舖忠孝復興門市,A-129036421-00028-5,臺北市大安區大安路1段77號地下街2之2號店舖,優
63000010,哈肯舖南京復興門市,A-129036421-00027-4,臺北市松山區南京東路3段253號B1,優
63000070,上官木桶鍋-萬華加盟旗艦店,A-155738539-00000-3,臺北市萬華區南寧路68號,優
63000030,雞湯大叔_忠孝店,A-183589309-00002-5,臺北市大安區光復南路200巷9號,優
63000010,雞湯大叔_敦北店,A-183589309-00005-8,臺北市松山區敦化北路100號,優
63000010,Krispy Kreme Doughnuts南京復興門市,A-154055473-00039-3,臺北市松山區南京東路3段253號B1,優
63000040,協和婦女醫院暨附設產後護理之家,A-278957606-00001-8,臺北市中山區松江路85巷5號,優
63000080,重建樂活護理之家,A-138548866-00001-7,臺北市文山區萬美街1段19巷3號1樓,優
63000060,海底撈火鍋_京站店,A-158493538-00000-3,臺北市大同區承德路1段1號4樓,優
63000090,POKÉ YAY 低卡沙拉飯_環球南港店,A-131689587-00001-6,臺北市南港區忠孝東路7段371號1樓,優
63000090,島瓜滷味_環球南港店,A-179966110-00004-1,臺北市南港區忠孝東路7段371號B1,優
63000090,星馬快餐_環球南港店,A-189285015-00001-7,臺北市南港區忠孝東路7段371號B1,優
63000090,樂利餐廳,A-180519435-00004-7,臺北市南港區三重路19之8號1樓,優
63000020,燒肉神保町,A-183704976-00001-3,臺北市信義區松壽路12號4樓,優
63000020,路易莎_永春店,A-124693586-00395-8,臺北市信義區忠孝東路5段458號1樓,優
63000050,茗香園冰室公館店,A-172982733-00001-0,臺北市中正區羅斯福路4段132號2樓,優
63000050,西西里克SHISHLIK,A-200138993-00001-3,臺北市中正區羅斯福路4段138號2樓,優
63000050,咖啡靜日有限公司,A-190624392-00001-4,臺北市中正區羅斯福路4段136巷6弄23號,優
63000050,翠薪越南餐廳,A-183912307-00001-2,臺北市中正區羅斯福路4段24巷11號1樓,優
63000040,台北國泰萬怡酒店_MJ kitchen,A-155853278-00001-2,臺北市中山區民生東路3段6號1樓,優
63000040,台北國泰萬怡酒店_The Lounge,A-155853278-00003-4,臺北市中山區民生東路3段6號1樓,優
63000040,台北國泰萬怡酒店_宴會廳,A-155853278-00002-3,臺北市中山區民生東路3段6號2樓,優
63000040,台北國泰萬怡酒店_Drift Bar,A-155853278-00004-5,臺北市中山區民生東路3段6號14樓,優
63000030,Artco De Cafe (典藏咖啡),A-170555447-00011-7,臺北市大安區和平東路2段134號,優
63000110,藍田士林產後護理之家,A-200132190-00000-5,臺北市士林區福國路108號,優
63000110,八方雲集天玉店,A-170472679-00090-9,臺北市士林區天母西路44號,優
63000110,丸亀_天母SOGO店,A-153919541-00071-3,臺北市士林區中山北路6段77號8樓,優
63000110,成真咖啡_天母SOGO店,A-185110773-00002-2,臺北市士林區中山北路6段77號1樓,優
63000110,UCC Caf'e Mercado_天母SOGO店,A-122662833-00014-5,臺北市士林區中山北路6段77號B1,優
63000110,魚君_天母SOGO店,A-152881785-00007-9,臺北市士林區中山北路6段77號8樓,優
63000110,大心_新光三越天母店,A-113137752-00003-0,臺北市士林區忠誠路2段200號3F,優
63000110,丸亀製麵_新光三越天母店,A-153919541-00016-2,臺北市士林區忠誠路2段200號3F,優
63000100,雞湯大叔_內湖店,A-183589309-00004-7,臺北市內湖區洲子街85號,優
63000090,八方雲集南港興華店,A-170472679-00189-8,臺北市南港區興華路122號,優
63000090,八方雲集忠孝店,A-170472679-00185-4,臺北市南港區同德路62號,優
63000090,八方雲集南港店,A-154036645-00039-3,臺北市南港區南港路1段169號1樓,優
63000090,QBurger 南港昆陽店,A-193637054-00001-6,臺北市南港區昆陽街13號,優
63000030,亞尼克-永康東門店,A-180609267-00036-5,臺北市大安區信義路2段184號,優
63000050,亞尼克-捷運北車店,A-180618239-00123-1,臺北市中正區忠孝西路1段49號B1 (靠近M3出口旁),優
63000040,凱林鐵板燒_誠品南西店,A-125129355-00001-1,臺北市中山區南京西路14號B1,優
63000040,韓鶴亭_誠品南西店,A-153718045-00035-9,臺北市中山區南京西路14號B1,優
63000040,找稻_誠品南西店,A-200172590-00002-5,臺北市中山區南京西路14號B1,優
63000040,芳珍蔬食_誠品南西店,A-154036645-00278-8,臺北市中山區南京西路14號B1,優
63000040,想嗑酸菜魚_誠品南西店,A-200195614-00002-7,臺北市中山區南京西路14號B1,優
63000040,高橋咖哩_誠品南西店,A-142724858-00002-0,臺北市中山區南京西路14號B1,優
63000050,韓天閣,A-200057736-00001-8,臺北市中正區羅斯福路4段78巷1弄11號,優
63000050,鍋in,A-200151580-00000-9,臺北市中正區汀州路3段196號,優
63000030,富佳家甜不辣,A-202265767-00000-4,臺北市大安區永康街11之1號_後棟,優
63000050,大埔鐵板燒 公館店,A-200117455-00001-3,臺北市中正區汀州路3段287號,優
63000050,佳興魚丸店(丸美尤物小吃店),A-200111246-00001-5,臺北市中正區汀州路3段243號,優
63000030,路易莎_瑞安店,A-124693586-00280-1,臺北市大安區建國南路2段151巷40號,優
63000030,路易莎_師大直營店,A-124693586-00400-5,臺北市大安區和平東路1段79號,優
63000030,路易莎_台科醫揚門市,A-124693586-00627-6,臺北市大安區基隆路3段155巷57號,優
63000030,路易莎_建國花市門市,A-124693586-00616-4,臺北市大安區建國南路2段151巷40號,優
63000070,師傅的店(萬年小吃店),A-200073485-00001-7,臺北市萬華區西寧南路70號B1之27,優
63000070,25巷手工咖啡,A-200173448-00001-7,臺北市萬華區康定路25巷2之3號1樓,優
63000070,西門那煎銅鑼燒專賣店,A-202281862-00000-8,臺北市萬華區西寧南路70號B1之26號,優
63000070,吉天元拉麵,A-200173366-00002-7,臺北市萬華區西寧南路70號B1之7號,優
63000070,墾丁牛排(墾丁企業有限公司),A-200144204-00001-5,臺北市萬華區西寧南路70號B1樓20、21號,優
63000070,祥發港式茶餐廳,A-128699800-00001-1,臺北市萬華區漢中街35之1號1樓,優
63000010,明水然_慶城店,A-183053426-00003-2,臺北市松山區慶城街18之1號2樓,優
63000020,花月嵐_信義威秀店,A-128704682-00002-7,臺北市信義區松壽路20號2F,優
63000020,燒丼_信義威秀店,A-128704682-00012-8,臺北市信義區松壽路20號2F,優
63000020,凱林鐵板燒_信義威秀店,A-190888458-00000-8,臺北市信義區松壽路20號2樓,優
63000020,大阪王將_信義威秀店,A-142756204-00167-2,臺北市信義區松壽路20號2F,優
63000020,段純真_信義威秀店,A-142756204-00021-1,臺北市信義區松壽路20號2F,優
63000020,銀座杏子日式豬排_信義威秀店,A-142756204-00014-3,臺北市信義區松壽路20號2F,優
63000020,韓吃一隻雞-微風信義店,A-187493305-00002-9,臺北市信義區忠孝東路5段68號4樓,優
63000020,泰集-微風信義店,A-142589902-00000-7,臺北市信義區忠孝東路5段68號4樓,優
63000020,樂天皇朝-微風信義店,A-142653354-00001-1,臺北市信義區忠孝東路5段68號4樓,優
63000020,岩漿火鍋-微風信義店,A-154522651-00002-0,臺北市信義區忠孝東路5段68號4樓,優
63000020,瓦城-微風信義店,A-153128575-00005-9,臺北市信義區忠孝東路5段68號B1,優
63000020,銀座杏子日式豬排_微風信義店,A-142756204-00011-0,臺北市信義區忠孝東路5段68號4樓,優
63000020,八方雲集 信義忠孝店, A-154036645-00044-9,臺北市信義區忠孝東路5段49號1樓,優
63000120,亞尼克_北投石牌店,A-180609267-00030-9,臺北市北投區石牌路2段70號,優
63000120,奎克咖啡_石牌店,A-190013765-00000-9,臺北市北投區明德路365號1樓,優
63000050,海山雞肉飯,A-200215828-00001-6,臺北市中正區汀州路3段151號1樓,優
63000050,南館餐飲店,A-200109992-00001-0,臺北市中正區汀州路3段171號,良
63000050,麻辣巴蕾,A-142488799-00001-0,臺北市中正區汀州路3段183號,優
63000020,Fake Sober-信義威秀店,A-190256930-00001-3,臺北市信義區松壽路20號1樓,優
63000040,明壽司,A-148931144-00001-3,臺北市中山區雙城街26巷6之3號1樓,優
